URL,Institution,Conference,G,Goals,Assists,Points,Shots,SOG,Man-Up G,Man-Down G,GB,TO,CT,FO Won,FOs Taken,Pen,Pen Time,G Min,Goals Allowed,Saves,RC,YC,Clears,Att,Clear Pct,OTG
https://stats.ncaa.org/team/711/16320,Towson,Towson,CAA,3,40,23,63,116,66,2,1,83,51,23,37,82,10,660,180:00:00,33,32,,,64,70,0.914,,
https://stats.ncaa.org/team/14/16320,UAlbany,UAlbany,America East,3,28,11,39,124,62,5,,77,43,22,33,71,14,750,180:00:00,39,20,,,59,62,0.952,,
https://stats.ncaa.org/team/391/16320,UMBC,UMBC,America East,2,28,10,38,79,46,3,,47,25,14,20,45,4,270,120:00:00,13,20,,,36,39,0.923,,
https://stats.ncaa.org/team/368/16320,UMass Lowell,UMass Lowell,America East,3,27,12,39,77,55,3,,65,46,17,32,84,5,240,180:00:00,48,39,,,49,56,0.875,,
https://stats.ncaa.org/team/732/16320,Utah,Utah,ASUN,4,43,29,72,173,89,4,1,101,52,25,44,110,16,780,244:00:00,54,52,,,79,86,0.919,,
https://stats.ncaa.org/team/741/16320,VMI,VMI,MAAC,5,64,39,103,194,119,6,,155,99,54,72,141,16,900,305:08:00,62,66,,,100,117,0.855,1,
https://stats.ncaa.org/team/738/16320,Vermont,Vermont,America East,4,45,29,74,164,103,3,,127,67,24,66,114,15,660,244:00:00,54,57,,,73,87,0.839,1,
https://stats.ncaa.org/team/739/16320,Villanova,Villanova,Big East,3,41,21,62,141,86,2,,115,44,32,50,94,11,480,180:00:00,44,35,,,45,59,0.763,,
https://stats.ncaa.org/team/746/16320,Virginia,Virginia,ACC,3,59,39,98,136,89,4,1,114,40,27,57,107,15,750,180:00:00,40,37,,,64,70,0.914,,
https://stats.ncaa.org/team/748/16320,Wagner,Wagner,MAAC,3,26,16,42,104,51,2,,73,55,28,28,80,10,510,180:00:00,43,42,,,47,64,0.734,,
https://stats.ncaa.org/team/813/16320,Yale,Yale,Ivy League,2,31,18,49,85,56,,,66,29,14,31,65,8,450,120:00:00,27,30,,,29,34,0.853,,
