season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,turnovers,freepos_shots,freepos_goals,draw_controls
2021,American,23,12.0,Grace Brennan,Grace Brennan,Grace,Brennan,So,D,4.0,,,,0.0,,,,6883470,3.0,,2.0,,,1.0
2021,American,23,23.0,Tillie Mintz,Tillie Mintz,Tillie,Mintz,So,M,2.0,,,,0.0,1.0,,,6883471,,,,1.0,,
2021,American,23,20.0,Regan Hakes,Regan Hakes,Regan,Hakes,Fr,M,4.0,,1.0,,1.0,1.0,1.0,1.0,7103268,4.0,2.0,4.0,,,1.0
2021,American,23,3.0,Casey Harkins,Casey Harkins,Casey,Harkins,Sr,M,8.0,8.0,18.0,18.0,36.0,41.0,34.0,1.0,7103258,4.0,9.0,17.0,6.0,3.0,5.0
2021,American,23,5.0,Erica Skowron,Erica Skowron,Erica,Skowron,Sr,ATT,8.0,8.0,12.0,6.0,18.0,27.0,22.0,,7103261,,3.0,8.0,3.0,,
2021,American,23,6.0,Emma Fiore,Emma Fiore,Emma,Fiore,Fr,M,8.0,7.0,,,0.0,4.0,1.0,3.0,7103264,10.0,8.0,7.0,1.0,,16.0
2021,American,23,17.0,Lizzie de Guzman,Lizzie de Guzman,Lizzie,de Guzman,Fr,M,4.0,4.0,,2.0,2.0,3.0,2.0,,7103267,2.0,2.0,4.0,,,8.0
2021,American,23,31.0,Jordan Mitchell,Jordan Mitchell,Jordan,Mitchell,Fr,D,6.0,1.0,,,0.0,,,1.0,7103270,5.0,1.0,1.0,,,
2021,American,23,13.0,Helena Morrison,Helena Morrison,Helena,Morrison,Fr,GK,5.0,5.0,,,0.0,,,5.0,7103265,,10.0,4.0,,,
2021,Arizona St.,28,10.0,Taylor Carson,Taylor Carson,Taylor,Carson,Sr,ATT,1.0,,,,0.0,,,,6883340,,,1.0,,,
2021,Arizona St.,28,8.0,Haley Gorke,Haley Gorke,Haley,Gorke,Sr,M,2.0,,,,0.0,,,,6883341,1.0,,,,,
2021,Arizona St.,28,19.0,Maria Villanti,Maria Villanti,Maria,Villanti,Sr,M,15.0,2.0,15.0,1.0,16.0,37.0,25.0,7.0,6883342,21.0,12.0,9.0,9.0,3.0,12.0
2021,Arizona St.,28,37.0,Graci Fulkerson,Graci Fulkerson,Graci,Fulkerson,Sr,ATT,1.0,,,,0.0,1.0,,,6883343,,,1.0,,,
2021,Arizona St.,28,7.0,Avery Hamill,Avery Hamill,Avery,Hamill,Sr,M,2.0,,,1.0,1.0,2.0,2.0,,7088149,,,4.0,,,
2021,Arizona St.,28,12.0,Emily Glagolev,Emily Glagolev,Emily,Glagolev,Sr,ATT,16.0,16.0,29.0,38.0,67.0,57.0,44.0,6.0,6883345,20.0,20.0,38.0,9.0,3.0,2.0
2021,Arizona St.,28,17.0,Maura Cissel,Maura Cissel,Maura,Cissel,Sr,M,16.0,16.0,,,0.0,,,1.0,6883347,38.0,1.0,5.0,,,111.0
2021,Arizona St.,28,23.0,Lia Willis,Lia Willis,Lia,Willis,Sr,M,16.0,2.0,11.0,4.0,15.0,24.0,20.0,11.0,6883348,20.0,16.0,24.0,5.0,2.0,17.0
2021,Arizona St.,28,24.0,Maddy Hunter,Maddy Hunter,Maddy,Hunter,Sr,M,15.0,14.0,21.0,11.0,32.0,35.0,29.0,9.0,6883349,38.0,27.0,11.0,4.0,3.0,43.0
2021,Arizona St.,28,26.0,Kate Dougherty,Kate Dougherty,Kate,Dougherty,Sr,ATT,5.0,,3.0,2.0,5.0,4.0,3.0,,6883350,,1.0,2.0,,,
2021,Arizona St.,28,33.0,Kylie Kroeger,Kylie Kroeger,Kylie,Kroeger,Sr,M,15.0,2.0,9.0,6.0,15.0,21.0,16.0,3.0,6883352,15.0,10.0,5.0,5.0,3.0,20.0
2021,Arizona St.,28,45.0,Emma Carlson,Emma Carlson,Emma,Carlson,Sr,ATT,8.0,,1.0,1.0,2.0,2.0,1.0,,6883353,2.0,3.0,5.0,,,
2021,Arizona St.,28,1.0,Katie Brodsky,Katie Brodsky,Katie,Brodsky,Jr,ATT,16.0,,30.0,24.0,54.0,59.0,49.0,2.0,6883354,16.0,25.0,25.0,1.0,,
2021,Arizona St.,28,5.0,Kaylon Buckner,Kaylon Buckner,Kaylon,Buckner,Jr,M,16.0,14.0,15.0,16.0,31.0,41.0,33.0,9.0,6883355,48.0,15.0,20.0,11.0,2.0,33.0
2021,Arizona St.,28,6.0,Morgan McCaffrey,Morgan McCaffrey,Morgan,McCaffrey,Jr,M,8.0,7.0,,,0.0,1.0,1.0,5.0,6883356,11.0,8.0,4.0,,,1.0
2021,Arizona St.,28,11.0,Mackenzie Hovsepian,Mackenzie Hovsepian,Mackenzie,Hovsepian,Jr,D,1.0,,,,0.0,,,,6883357,2.0,,,,,
2021,Arizona St.,28,15.0,Olivia Kroah,Olivia Kroah,Olivia,Kroah,Jr,D,1.0,,,,0.0,,,1.0,6883358,1.0,3.0,,,,
2021,Arizona St.,28,13.0,Brittany Chamberlain,Brittany Chamberlain,Brittany,Chamberlain,Sr,M,1.0,,,,0.0,,,,6883359,,,,,,1.0
2021,Arizona St.,28,9.0,Mallory Martel,Mallory Martel,Mallory,Martel,Jr,D,16.0,14.0,,,0.0,,,7.0,6883360,35.0,8.0,3.0,,,1.0
2021,Arizona St.,28,20.0,Paige McGlothlin,Paige McGlothlin,Paige,McGlothlin,Jr,M,1.0,,1.0,,1.0,1.0,1.0,,6883361,,,,,,
2021,Arizona St.,28,31.0,Olivia Hood,Olivia Hood,Olivia,Hood,Jr,M,10.0,9.0,1.0,,1.0,2.0,2.0,8.0,6883364,24.0,12.0,1.0,1.0,1.0,1.0
2021,Arizona St.,28,44.0,Sydney Payne,Sydney Payne,Sydney,Payne,Jr,D,16.0,16.0,,,0.0,,,11.0,6883365,63.0,24.0,7.0,,,2.0
2021,Arizona St.,28,88.0,Zoe Mazur,Zoe Mazur,Zoe,Mazur,So,M,6.0,,,,0.0,,,,6883366,4.0,,,,,2.0
2021,Arizona St.,28,34.0,Brynn Holohan,Brynn Holohan,Brynn,Holohan,So,M,7.0,,2.0,,2.0,3.0,3.0,2.0,6883367,3.0,1.0,,1.0,1.0,1.0
2021,Arizona St.,28,32.0,Tess Keiser,Tess Keiser,Tess,Keiser,So,M,15.0,,4.0,2.0,6.0,5.0,5.0,1.0,6883369,4.0,4.0,8.0,,,
2021,Arizona St.,28,14.0,Kate Gauntlett,Kate Gauntlett,Kate,Gauntlett,So,ATT,1.0,,1.0,,1.0,1.0,1.0,,6883371,,,,,,
2021,Arizona St.,28,39.0,Lindsey Spies,Lindsey Spies,Lindsey,Spies,So,GK,4.0,1.0,,,0.0,,,,6883373,,3.0,1.0,,,
2021,Arizona St.,28,36.0,Emily Munro,Emily Munro,Emily,Munro,Sr,ATT,16.0,,21.0,2.0,23.0,48.0,34.0,,6883375,8.0,7.0,14.0,5.0,2.0,
2021,Arizona St.,28,21.0,Mina Scott,Mina Scott,Mina,Scott,Fr,ATT,5.0,,1.0,,1.0,1.0,1.0,1.0,7088169,,,,,,
2021,Arizona St.,28,0.0,Berkeley Bonneau,Berkeley Bonneau,Berkeley,Bonneau,Sr,GK,15.0,15.0,,,0.0,,,10.0,7088101,2.0,54.0,7.0,,,
2021,Arizona St.,28,28.0,Rosie Davis,Rosie Davis,Rosie,Davis,Fr,ATT,1.0,,,1.0,1.0,1.0,,,7088106,,,,,,
2021,Arizona St.,28,48.0,Riley Forman,Riley Forman,Riley,Forman,Fr,ATT,1.0,,,,0.0,,,,7088118,,1.0,,,,
2021,Arizona St.,28,50.0,Flynn Murphy,Flynn Murphy,Flynn,Murphy,Fr,GK,2.0,,,,0.0,,,,7088136,,1.0,,,,
2021,Arizona St.,28,40.0,Carley Adams,Carley Adams,Carley,Adams,Sr,ATT,16.0,16.0,58.0,19.0,77.0,106.0,91.0,7.0,7088103,48.0,22.0,32.0,29.0,14.0,3.0
2021,Arizona St.,28,97.0,Bella Gaspar,Bella Gaspar,Bella,Gaspar,Fr,M,16.0,16.0,,,0.0,,,17.0,7088122,33.0,43.0,11.0,,,
2021,Arizona St.,28,98.0,Gigi Gaspar,Gigi Gaspar,Gigi,Gaspar,Fr,M,16.0,16.0,,,0.0,,,10.0,7088125,66.0,16.0,9.0,,,1.0
2021,Arizona St.,28,22.0,Kerri Clayton,Kerri Clayton,Kerri,Clayton,Sr,ATT,16.0,16.0,40.0,28.0,68.0,84.0,55.0,7.0,7088105,42.0,15.0,36.0,20.0,8.0,4.0
2021,Arizona St.,28,3.0,Kaitlyn Skamas,Kaitlyn Skamas,Kaitlyn,Skamas,Fr,D,2.0,,,,0.0,,,,7088170,,,1.0,,,
2021,Army West Point,725,16.0,Megan Raftery,Megan Raftery,Megan,Raftery,Sr,M,9.0,1.0,4.0,1.0,5.0,8.0,6.0,3.0,6887774,11.0,4.0,5.0,,,
2021,Army West Point,725,2.0,Charlotte Spencer,Charlotte Spencer,Charlotte,Spencer,Sr,D,9.0,9.0,,,0.0,,,4.0,6887775,19.0,6.0,3.0,,,
2021,Army West Point,725,7.0,Beth Hofmann,Beth Hofmann,Beth,Hofmann,Sr,D,9.0,9.0,1.0,,1.0,1.0,1.0,6.0,6887776,12.0,7.0,3.0,,,1.0
2021,Army West Point,725,15.0,Cameron Manor,Cameron Manor,Cameron,Manor,Sr,ATT,9.0,3.0,16.0,12.0,28.0,38.0,29.0,2.0,6887777,2.0,7.0,14.0,4.0,1.0,
2021,Army West Point,725,23.0,Lauren Bredenburg,Lauren Bredenburg,Lauren,Bredenburg,Sr,D,9.0,9.0,,1.0,1.0,2.0,,12.0,6887778,26.0,20.0,2.0,2.0,,
2021,Army West Point,725,28.0,Jackie Brattan,Jackie Brattan,Jackie,Brattan,Sr,ATT,9.0,9.0,30.0,4.0,34.0,70.0,61.0,1.0,6887779,6.0,2.0,16.0,11.0,4.0,34.0
2021,Army West Point,725,30.0,Anna Orlando,Anna Orlando,Anna,Orlando,Sr,ATT,8.0,4.0,9.0,7.0,16.0,22.0,15.0,1.0,6887780,8.0,9.0,9.0,,,
2021,Army West Point,725,33.0,Leslie Lewis,Leslie Lewis,Leslie,Lewis,Sr,D,4.0,2.0,,,0.0,,,2.0,6887782,5.0,2.0,1.0,,,
2021,Army West Point,725,40.0,Grace Blomberg,Grace Blomberg,Grace,Blomberg,Sr,D,2.0,,,,0.0,,,,6887783,,1.0,,,,
2021,Army West Point,725,43.0,Hannah Slomkowski,Hannah Slomkowski,Hannah,Slomkowski,Sr,GK,8.0,8.0,,,0.0,,,,6887785,,21.0,5.0,,,
2021,Army West Point,725,18.0,Olivia Carter,Olivia Carter,Olivia,Carter,Jr,ATT,5.0,2.0,1.0,,1.0,3.0,3.0,,6887791,1.0,3.0,2.0,,,
2021,Army West Point,725,21.0,Caroline Raymond,Caroline Raymond,Caroline,Raymond,Jr,ATT,9.0,9.0,22.0,6.0,28.0,46.0,27.0,7.0,6887797,11.0,9.0,7.0,7.0,4.0,55.0
2021,Army West Point,725,46.0,Ceara Sweeney,Ceara Sweeney,Ceara,Sweeney,Jr,M,9.0,9.0,,,0.0,1.0,1.0,6.0,6887799,9.0,10.0,4.0,,,
2021,Army West Point,725,39.0,Paige Lennon,Paige Lennon,Paige,Lennon,So,M,1.0,,,,0.0,1.0,1.0,,6887805,,,,,,
2021,Army West Point,725,22.0,Madison Warne,Madison Warne,Madison,Warne,So,M,3.0,1.0,,,0.0,,,,6887807,3.0,,,,,2.0
2021,Army West Point,725,37.0,Jolie Riedell,Jolie Riedell,Jolie,Riedell,So,M,8.0,1.0,15.0,4.0,19.0,43.0,31.0,1.0,6887809,4.0,1.0,12.0,9.0,5.0,
2021,Army West Point,725,48.0,Kathleen Sullivan,Kathleen Sullivan,Kathleen,Sullivan,So,ATT,3.0,,,,0.0,,,,6887810,,,2.0,,,
2021,Army West Point,725,26.0,Julia Franzoni,Julia Franzoni,Julia,Franzoni,So,M,9.0,8.0,3.0,,3.0,11.0,8.0,,6887812,14.0,2.0,3.0,,,29.0
2021,Army West Point,725,6.0,Evelyn Pickett,Evelyn Pickett,Evelyn,Pickett,So,M,8.0,7.0,,,0.0,,,1.0,6887814,16.0,5.0,2.0,,,
2021,Army West Point,725,1.0,Sidney Weigand,Sidney Weigand,Sidney,Weigand,So,M,8.0,7.0,3.0,4.0,7.0,10.0,6.0,6.0,6887816,5.0,7.0,4.0,5.0,2.0,1.0
2021,Army West Point,725,45.0,Taylor Miller,Taylor Miller,Taylor,Miller,So,GK,2.0,1.0,,,0.0,,,,6887820,,3.0,,,,
2021,Army West Point,725,47.0,Carleigh Armstrong,Carleigh Armstrong,Carleigh,Armstrong,Fr,ATT,4.0,,3.0,,3.0,7.0,5.0,,7101270,1.0,1.0,,,,
2021,Army West Point,725,5.0,Madeline Lenkart,Madeline Lenkart,Madeline,Lenkart,Fr,M,9.0,9.0,8.0,1.0,9.0,24.0,18.0,4.0,7101246,13.0,9.0,3.0,9.0,1.0,6.0
2021,Army West Point,725,9.0,Tietjen Spoor,Tietjen Spoor,Tietjen,Spoor,Fr,GK,1.0,,,,0.0,,,,7101250,1.0,,,,,
2021,Army West Point,725,27.0,Daphne Karahalios,Daphne Karahalios,Daphne,Karahalios,Fr,D,1.0,,,,0.0,,,1.0,7101258,,1.0,,,,
2021,Binghamton,62,99.0,Taylor Passuello,Taylor Passuello,Taylor,Passuello,Sr,GK,8.0,8.0,,,0.0,,,3.0,7130782,1.0,29.0,2.0,,,
2021,Binghamton,62,3.0,Zoe Congdon,Zoe Congdon,Zoe,Congdon,Fr,D,4.0,3.0,,,0.0,,,,7130763,6.0,6.0,1.0,,,
2021,Binghamton,62,34.0,Madison Murphy,Madison Murphy,Madison,Murphy,Fr,M,7.0,4.0,17.0,5.0,22.0,40.0,32.0,1.0,7130777,4.0,10.0,5.0,10.0,6.0,1.0
2021,Binghamton,62,19.0,Hayley Weltner,Hayley Weltner,Hayley,Weltner,Fr,M,5.0,1.0,8.0,1.0,9.0,19.0,11.0,2.0,7130771,2.0,9.0,,2.0,1.0,7.0
2021,Binghamton,62,39.0,Kristen Scheidel,Kristen Scheidel,Kristen,Scheidel,Fr,M,6.0,,5.0,1.0,6.0,11.0,8.0,2.0,7130778,7.0,1.0,2.0,4.0,3.0,5.0
2021,Binghamton,62,16.0,Alissa Franze,Alissa Franze,Alissa,Franze,Sr,M,4.0,1.0,1.0,,1.0,3.0,2.0,2.0,7130780,1.0,6.0,2.0,,,
2021,Binghamton,62,13.0,Emma Conroy,Emma Conroy,Emma,Conroy,Fr,M,1.0,,,,0.0,,,,7130769,1.0,,1.0,,,
2021,Binghamton,62,5.0,Jesse Barer,Jesse Barer,Jesse,Barer,Fr,M,6.0,1.0,6.0,,6.0,13.0,10.0,4.0,7130764,9.0,3.0,9.0,5.0,3.0,12.0
2021,Binghamton,62,12.0,Paige Volkmann,Paige Volkmann,Paige,Volkmann,Sr,ATT,8.0,8.0,24.0,9.0,33.0,58.0,40.0,3.0,6883475,9.0,11.0,18.0,13.0,6.0,1.0
2021,Binghamton,62,14.0,Kelly Quinn,Kelly Quinn,Kelly,Quinn,Sr,M,2.0,,1.0,,1.0,2.0,1.0,,6883476,1.0,3.0,,,,
2021,Binghamton,62,2.0,Alyssa Sanchez,Alyssa Sanchez,Alyssa,Sanchez,Sr,D,8.0,8.0,5.0,2.0,7.0,17.0,9.0,7.0,6883477,13.0,16.0,9.0,6.0,2.0,31.0
2021,Binghamton,62,7.0,Sam Fama,Sam Fama,Sam,Fama,Sr,D,8.0,8.0,,,0.0,,,7.0,6883478,5.0,8.0,6.0,,,
2021,Binghamton,62,11.0,Gabrielle Marshall,Gabrielle Marshall,Gabrielle,Marshall,Jr,D,7.0,7.0,,,0.0,,,4.0,6883482,6.0,7.0,,,,1.0
2021,Binghamton,62,23.0,Sofia Afkham,Sofia Afkham,Sofia,Afkham,Jr,M,7.0,7.0,4.0,1.0,5.0,13.0,11.0,1.0,6883483,11.0,5.0,9.0,3.0,1.0,22.0
2021,Binghamton,62,21.0,Emily Masera,Emily Masera,Emily,Masera,Jr,ATT,7.0,7.0,8.0,5.0,13.0,16.0,13.0,1.0,6883484,4.0,4.0,8.0,6.0,3.0,1.0
2021,Binghamton,62,26.0,Sidra Morchower,Sidra Morchower,Sidra,Morchower,Jr,ATT,4.0,,2.0,,2.0,6.0,4.0,1.0,6883485,1.0,,2.0,,,
2021,Binghamton,62,28.0,Jordan Taylor,Jordan Taylor,Jordan,Taylor,Jr,ATT,4.0,1.0,,,0.0,,,4.0,6883486,4.0,8.0,2.0,,,
2021,Binghamton,62,20.0,Brianna Distler,Brianna Distler,Brianna,Distler,Sr,D,6.0,6.0,,,0.0,,,2.0,6883487,8.0,9.0,1.0,,,
2021,Binghamton,62,18.0,Cassidy Evans,Cassidy Evans,Cassidy,Evans,So,M,7.0,7.0,,,0.0,,,8.0,6883489,17.0,10.0,2.0,,,
2021,Binghamton,62,24.0,Jamie Golderman,Jamie Golderman,Jamie,Golderman,So,M,7.0,7.0,6.0,4.0,10.0,12.0,9.0,,6883490,11.0,7.0,5.0,2.0,,11.0
2021,Binghamton,62,0.0,Emily Manning,Emily Manning,Emily,Manning,So,GK,5.0,,,,0.0,,,,6883491,,2.0,,,,
2021,Binghamton,62,4.0,Rebecca Korn,Rebecca Korn,Rebecca,Korn,So,ATT,7.0,6.0,10.0,3.0,13.0,19.0,14.0,,6883492,4.0,5.0,13.0,2.0,,
2021,Binghamton,62,27.0,Isabella Meli,Isabella Meli,Isabella,Meli,So,M,7.0,2.0,1.0,1.0,2.0,10.0,6.0,2.0,6883495,5.0,3.0,10.0,5.0,1.0,12.0
2021,Binghamton,62,33.0,Kenna Newman,Kenna Newman,Kenna,Newman,So,ATT,2.0,,1.0,1.0,2.0,3.0,2.0,1.0,6883496,1.0,3.0,1.0,2.0,1.0,
2021,Binghamton,62,10.0,Paige Alletzhauser,Paige Alletzhauser,Paige,Alletzhauser,So,D,5.0,4.0,,,0.0,,,3.0,6883498,7.0,2.0,1.0,,,
2021,Boston College,67,27.0,Jordan Lappin,Jordan Lappin,Jordan,Lappin,Sr,ATT,1.0,,,,0.0,,,,6883502,,,1.0,,,
2021,Boston College,67,9.0,Cailee Perettine,Cailee Perettine,Cailee,Perettine,Sr,M,7.0,,,,0.0,,,,6883503,1.0,,1.0,,,
2021,Boston College,67,15.0,Maggie Casey,Maggie Casey,Maggie,Casey,Sr,M,7.0,,,,0.0,,,,6883504,2.0,2.0,,,,
2021,Boston College,67,17.0,Addison Kent,Addison Kent,Addison,Kent,Sr,D,7.0,,,,0.0,,,,6883505,2.0,,,,,1.0
2021,Boston College,67,20.0,Haley Cogliano,Haley Cogliano,Haley,Cogliano,Sr,M,1.0,,,,0.0,,,,6883506,,,1.0,,,
2021,Boston College,67,23.0,Abbey Ngai,Abbey Ngai,Abbey,Ngai,Sr,GK,8.0,,,,0.0,,,1.0,6883507,1.0,5.0,1.0,,,
2021,Boston College,67,13.0,Melanie Welch,Melanie Welch,Melanie,Welch,Jr,D,21.0,21.0,,,0.0,,,3.0,6883508,13.0,13.0,2.0,,,
2021,Boston College,67,10.0,Maddie Cooney,Maddie Cooney,Maddie,Cooney,Jr,D,14.0,,,,0.0,,,1.0,6883510,3.0,3.0,1.0,,,
2021,Boston College,67,12.0,Cassidy Weeks,Cassidy Weeks,Cassidy,Weeks,So,M,21.0,21.0,18.0,4.0,22.0,54.0,36.0,9.0,6883511,12.0,17.0,12.0,13.0,7.0,5.0
2021,Boston College,67,6.0,Courtney Weeks,Courtney Weeks,Courtney,Weeks,Jr,M,21.0,21.0,28.0,3.0,31.0,47.0,40.0,6.0,6883512,11.0,17.0,12.0,10.0,6.0,4.0
2021,Boston College,67,7.0,Caitlynn Mossman,Caitlynn Mossman,Caitlynn,Mossman,Jr,ATT,21.0,21.0,21.0,37.0,58.0,38.0,28.0,2.0,6883513,6.0,7.0,34.0,7.0,3.0,
