season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,draw_controls
2019,Central Mich.,129,24.0,Maggie Huizinga,Maggie Huizinga,Maggie,Huizinga,Fr,,4.0,,,,0.0,,,1.0,6079476,,2.0,
2019,Central Mich.,129,29.0,OIivia Johnsen,OIivia Johnsen,OIivia,Johnsen,Fr,,2.0,1.0,,,0.0,2.0,1.0,,6079479,,,2.0
2019,Central Mich.,129,32.0,Courtney Burke,Courtney Burke,Courtney,Burke,Fr,,15.0,6.0,5.0,8.0,13.0,10.0,9.0,4.0,6079484,1.0,11.0,3.0
2019,Central Mich.,129,34.0,Meghan Ols,Meghan Ols,Meghan,Ols,Fr,,6.0,,,,0.0,,,,6079490,,1.0,
2019,Central Mich.,129,36.0,Brennan Paddy,Brennan Paddy,Brennan,Paddy,Fr,,6.0,,,,0.0,,,,6079492,,2.0,
2019,Central Mich.,129,37.0,Rachel Smith,Rachel Smith,Rachel,Smith,Fr,,4.0,,1.0,,1.0,1.0,1.0,,6079496,,,
2019,Central Mich.,129,33.0,Maddie Bell,Maddie Bell,Maddie,Bell,Fr,,5.0,,2.0,2.0,4.0,3.0,3.0,,6079487,,,
2019,Central Mich.,129,1.0,Sarah Farley,Sarah Farley,Sarah,Farley,Fr,,1.0,,,,0.0,,,,6197006,1.0,,
2019,Cincinnati,140,20.0,Alexandra Fess,Alexandra Fess,Alexandra,Fess,Jr,,19.0,19.0,,,0.0,,,27.0,5804032,38.0,36.0,1.0
2019,Cincinnati,140,19.0,Adrianna Fess,Adrianna Fess,Adrianna,Fess,Jr,,19.0,19.0,,,0.0,,,22.0,5806849,45.0,47.0,
2019,Cincinnati,140,10.0,Jennie Finotti,Jennie Finotti,Jennie,Finotti,So,,13.0,1.0,2.0,3.0,5.0,7.0,6.0,3.0,5804239,5.0,10.0,
2019,Cincinnati,140,18.0,Kate McLoughlin,Kate McLoughlin,Kate,McLoughlin,Fr,,13.0,,,,0.0,,,3.0,5812578,6.0,3.0,
2019,Cincinnati,140,9.0,Monica Borzillo,Monica Borzillo,Monica,Borzillo,Jr,,19.0,19.0,61.0,47.0,108.0,131.0,99.0,33.0,5805685,44.0,51.0,21.0
2019,Cincinnati,140,7.0,Haley Brady,Haley Brady,Haley,Brady,So,,7.0,,,,0.0,2.0,,,5811322,,1.0,3.0
2019,Cincinnati,140,28.0,Taylor Gysin,Taylor Gysin,Taylor,Gysin,So,,19.0,19.0,22.0,8.0,30.0,49.0,40.0,9.0,5808564,8.0,41.0,2.0
2019,Cincinnati,140,23.0,Sam Mlkvy,Sam Mlkvy,Sam,Mlkvy,Jr,,19.0,19.0,33.0,15.0,48.0,87.0,61.0,19.0,5810093,50.0,47.0,97.0
2019,Cincinnati,140,29.0,Jayde Sains,Jayde Sains,Jayde,Sains,Sr,,19.0,7.0,12.0,3.0,15.0,32.0,21.0,7.0,5808968,4.0,18.0,19.0
2019,Cincinnati,140,40.0,Giuliana Durso,Giuliana Durso,Giuliana,Durso,Sr,,19.0,18.0,,,0.0,,,5.0,5809001,,42.0,
2019,Cincinnati,140,5.0,Kate Carney,Kate Carney,Kate,Carney,So,,16.0,5.0,10.0,9.0,19.0,17.0,15.0,4.0,5809057,7.0,25.0,1.0
2019,Cincinnati,140,2.0,Maria Collacchi,Maria Collacchi,Maria,Collacchi,Sr,,10.0,,,,0.0,1.0,1.0,1.0,5811867,3.0,1.0,
2019,Cincinnati,140,8.0,Ali Mazzola,Ali Mazzola,Ali,Mazzola,So,,7.0,3.0,2.0,,2.0,12.0,6.0,1.0,5807727,1.0,3.0,
2019,Cincinnati,140,3.0,Taylor Kozloski,Taylor Kozloski,Taylor,Kozloski,Jr,,13.0,8.0,,,0.0,,,3.0,5803624,12.0,8.0,
2019,Cincinnati,140,12.0,Gianna Napoletano,Gianna Napoletano,Gianna,Napoletano,Jr,,18.0,12.0,21.0,2.0,23.0,38.0,28.0,,5806453,,15.0,
2019,Cincinnati,140,30.0,Alyssa Adams,Alyssa Adams,Alyssa,Adams,So,,19.0,17.0,36.0,6.0,42.0,80.0,59.0,1.0,5812031,24.0,22.0,70.0
2019,Cincinnati,140,0.0,Madison Foery,Madison Foery,Madison,Foery,Jr,,6.0,,,,0.0,,,,5803676,1.0,2.0,
2019,Cincinnati,140,14.0,Amanda Donovan,Amanda Donovan,Amanda,Donovan,Sr,,19.0,19.0,21.0,11.0,32.0,59.0,43.0,33.0,5805168,22.0,51.0,36.0
2019,Cincinnati,140,11.0,Morgan Dukes,Morgan Dukes,Morgan,Dukes,So,,19.0,19.0,1.0,,1.0,1.0,1.0,27.0,5806570,37.0,69.0,1.0
2019,Cincinnati,140,21.0,Amanda Fess,Amanda Fess,Amanda,Fess,Jr,,18.0,11.0,1.0,1.0,2.0,6.0,2.0,11.0,5812227,42.0,18.0,2.0
2019,Cincinnati,140,24.0,Kate Brocato,Kate Brocato,Kate,Brocato,Fr,,7.0,1.0,,,0.0,,,1.0,6085695,,3.0,
2019,Cincinnati,140,4.0,Zoe Antona,Zoe Antona,Zoe,Antona,Fr,,10.0,,,,0.0,,,2.0,6085707,4.0,7.0,
2019,Cincinnati,140,6.0,Kylie Nause,Kylie Nause,Kylie,Nause,Fr,,19.0,12.0,41.0,4.0,45.0,90.0,68.0,17.0,6085709,8.0,25.0,13.0
2019,Cincinnati,140,17.0,Brooke Holmstrom,Brooke Holmstrom,Brooke,Holmstrom,Fr,,3.0,,,,0.0,1.0,1.0,1.0,6085691,1.0,,
2019,Cincinnati,140,15.0,Camille Johnston,Camille Johnston,Camille,Johnston,Fr,,4.0,,,,0.0,,,1.0,6085688,,2.0,
2019,Cincinnati,140,22.0,Isabelle LeJeune,Isabelle LeJeune,Isabelle,LeJeune,Fr,,2.0,,,,0.0,,,1.0,6085694,,1.0,
2019,Cincinnati,140,16.0,Anna Platou,Anna Platou,Anna,Platou,Fr,,2.0,,,,0.0,1.0,1.0,,6085690,1.0,,
2019,Coastal Carolina,149,26.0,Lisa D'Ambrosio,Lisa D'Ambrosio,Lisa,D'Ambrosio,So,,2.0,,,,0.0,,,1.0,5809614,1.0,,
2019,Coastal Carolina,149,18.0,Hannah Krin,Hannah Krin,Hannah,Krin,Jr,,18.0,15.0,1.0,1.0,2.0,2.0,2.0,18.0,5808325,27.0,18.0,16.0
2019,Coastal Carolina,149,7.0,Allie Daumeyer,Allie Daumeyer,Allie,Daumeyer,So,,1.0,,,,0.0,1.0,1.0,,5812546,,,1.0
2019,Coastal Carolina,149,9.0,Megan Kilpatrick,Megan Kilpatrick,Megan,Kilpatrick,Jr,,18.0,18.0,,1.0,1.0,2.0,1.0,26.0,5807014,30.0,26.0,28.0
2019,Coastal Carolina,149,25.0,Anya McSorley,Anya McSorley,Anya,McSorley,Jr,,18.0,15.0,,,0.0,,,12.0,5811246,37.0,24.0,2.0
2019,Coastal Carolina,149,24.0,Haley Wells,Haley Wells,Haley,Wells,Jr,,15.0,11.0,,,0.0,,,6.0,5809889,8.0,10.0,
2019,Coastal Carolina,149,5.0,Brie Perkins,Brie Perkins,Brie,Perkins,Sr,,6.0,2.0,1.0,,1.0,1.0,1.0,3.0,5804436,3.0,6.0,
2019,Coastal Carolina,149,31.0,Madeline Bromley,Madeline Bromley,Madeline,Bromley,Sr,,18.0,18.0,36.0,26.0,62.0,81.0,63.0,3.0,5805765,17.0,12.0,6.0
2019,Coastal Carolina,149,15.0,Megan Busch,Megan Busch,Megan,Busch,Jr,,13.0,9.0,12.0,9.0,21.0,23.0,18.0,4.0,5804487,15.0,5.0,18.0
2019,Coastal Carolina,149,6.0,Samantha Courtemanche,Samantha Courtemanche,Samantha,Courtemanche,Jr,,18.0,18.0,39.0,25.0,64.0,81.0,63.0,7.0,5803243,13.0,10.0,
2019,Coastal Carolina,149,4.0,Julia Lucas,Julia Lucas,Julia,Lucas,Sr,,1.0,,,1.0,1.0,,,,5810292,,1.0,
2019,Coastal Carolina,149,34.0,Emily D'Orsaneo,Emily D'Orsaneo,Emily,D'Orsaneo,Jr,,18.0,18.0,,,0.0,,,17.0,5803507,16.0,40.0,1.0
2019,Coastal Carolina,149,10.0,Lyla Robinson,Lyla Robinson,Lyla,Robinson,Jr,,18.0,10.0,17.0,13.0,30.0,35.0,28.0,2.0,5803525,6.0,9.0,
2019,Coastal Carolina,149,13.0,Jordan Harrell,Jordan Harrell,Jordan,Harrell,So,,13.0,13.0,13.0,10.0,23.0,28.0,23.0,7.0,5807688,26.0,18.0,24.0
2019,Coastal Carolina,149,32.0,Harley Barrett,Harley Barrett,Harley,Barrett,Sr,,18.0,18.0,,,0.0,,,6.0,5809138,1.0,37.0,
2019,Coastal Carolina,149,22.0,Regan McComb,Regan McComb,Regan,McComb,Jr,,7.0,,,,0.0,,,2.0,5805058,,3.0,
2019,Coastal Carolina,149,8.0,Sarah McEvoy,Sarah McEvoy,Sarah,McEvoy,Jr,,15.0,1.0,8.0,2.0,10.0,16.0,14.0,4.0,5806401,5.0,3.0,12.0
2019,Coastal Carolina,149,36.0,Nicole Navan,Nicole Navan,Nicole,Navan,So,,18.0,13.0,,,0.0,,,4.0,5803722,4.0,8.0,
2019,Coastal Carolina,149,27.0,Abbey Buchanan,Abbey Buchanan,Abbey,Buchanan,Jr,,14.0,2.0,,,0.0,1.0,,2.0,5808007,17.0,7.0,2.0
2019,Coastal Carolina,149,37.0,Bailey O'Brien,Bailey O'Brien,Bailey,O'Brien,So,,9.0,,6.0,5.0,11.0,11.0,11.0,2.0,5803859,6.0,2.0,
2019,Coastal Carolina,149,2.0,Haley Alexander,Haley Alexander,Haley,Alexander,Sr,,18.0,18.0,55.0,18.0,73.0,90.0,75.0,17.0,5808095,26.0,28.0,57.0
2019,Coastal Carolina,149,14.0,Carter Williams,Carter Williams,Carter,Williams,So,,1.0,,2.0,,2.0,2.0,2.0,,5810920,,,
2019,Coastal Carolina,149,1.0,Sydney Fox,Sydney Fox,Sydney,Fox,Fr,,4.0,,2.0,,2.0,3.0,2.0,1.0,6085349,1.0,,
2019,Coastal Carolina,149,3.0,Carlie Doughty,Carlie Doughty,Carlie,Doughty,Fr,,15.0,,10.0,4.0,14.0,26.0,17.0,,6085351,4.0,3.0,2.0
2019,Coastal Carolina,149,11.0,Jennah Santiago,Jennah Santiago,Jennah,Santiago,Fr,,2.0,,3.0,1.0,4.0,4.0,3.0,,6085355,,,
2019,Coastal Carolina,149,17.0,Riley Harrell,Riley Harrell,Riley,Harrell,Fr,,3.0,,,,0.0,1.0,1.0,,6085360,,,2.0
2019,Coastal Carolina,149,28.0,Kelly Tacka,Kelly Tacka,Kelly,Tacka,Fr,,2.0,,,,0.0,,,1.0,6085317,2.0,2.0,
2019,Coastal Carolina,149,30.0,Caroline Fallace,Caroline Fallace,Caroline,Fallace,Fr,,2.0,,1.0,,1.0,2.0,2.0,,6085372,,,1.0
2019,Coastal Carolina,149,33.0,Lauren Cremen,Lauren Cremen,Lauren,Cremen,Fr,,18.0,1.0,16.0,6.0,22.0,44.0,33.0,1.0,6085375,3.0,4.0,1.0
2019,Coastal Carolina,149,45.0,Avery Drouin,Avery Drouin,Avery,Drouin,So,,18.0,5.0,4.0,4.0,8.0,10.0,9.0,3.0,6085386,11.0,10.0,12.0
2019,Coastal Carolina,149,44.0,Megan Bozzi,Megan Bozzi,Megan,Bozzi,Fr,,9.0,,2.0,2.0,4.0,3.0,2.0,,6085401,2.0,1.0,2.0
2019,Coastal Carolina,149,29.0,Haley Kyger,Haley Kyger,Haley,Kyger,Jr,,11.0,11.0,16.0,4.0,20.0,26.0,23.0,12.0,6104250,21.0,11.0,20.0
2019,Coastal Carolina,149,16.0,Hannah Close,Hannah Close,Hannah,Close,Fr,,17.0,,7.0,3.0,10.0,17.0,12.0,3.0,6085359,7.0,4.0,15.0
2019,Colgate,153,7.0,Hanna Christian,Hanna Christian,Hanna,Christian,So,,18.0,10.0,,,0.0,3.0,2.0,19.0,5803947,44.0,27.0,4.0
2019,Colgate,153,33.0,Payton Gabriel,Payton Gabriel,Payton,Gabriel,Jr,,15.0,9.0,7.0,7.0,14.0,23.0,12.0,2.0,5808345,1.0,10.0,
2019,Colgate,153,16.0,Kara Marzo,Kara Marzo,Kara,Marzo,Sr,,5.0,1.0,1.0,1.0,2.0,3.0,2.0,,5812552,,2.0,
2019,Colgate,153,17.0,Samantha Croston,Samantha Croston,Samantha,Croston,Jr,,18.0,18.0,,1.0,1.0,,,12.0,5802814,1.0,33.0,
2019,Colgate,153,9.0,Alissa Masini,Alissa Masini,Alissa,Masini,Jr,,18.0,3.0,8.0,1.0,9.0,26.0,19.0,1.0,5812591,12.0,11.0,9.0
2019,Colgate,153,11.0,Noelle Patterson,Noelle Patterson,Noelle,Patterson,Jr,,18.0,18.0,38.0,6.0,44.0,87.0,64.0,17.0,5807096,13.0,32.0,57.0
2019,Colgate,153,19.0,Chelsea Taylor,Chelsea Taylor,Chelsea,Taylor,Sr,,18.0,18.0,,,0.0,,,16.0,5811463,14.0,27.0,
2019,Colgate,153,12.0,Lindsay West,Lindsay West,Lindsay,West,Jr,,17.0,14.0,23.0,2.0,25.0,55.0,46.0,2.0,5810158,11.0,14.0,
2019,Colgate,153,13.0,Danielle Van Calcar,Danielle Van Calcar,Danielle,Van Calcar,So,,18.0,18.0,28.0,13.0,41.0,70.0,53.0,5.0,5811595,18.0,14.0,55.0
2019,Colgate,153,3.0,Ingrid Backe,Ingrid Backe,Ingrid,Backe,Jr,,18.0,18.0,,1.0,1.0,,,20.0,5811677,36.0,25.0,1.0
2019,Colgate,153,24.0,Olivia Duarte,Olivia Duarte,Olivia,Duarte,So,,12.0,,,,0.0,,,,5810393,1.0,1.0,9.0
2019,Colgate,153,25.0,Madeline Barcia,Madeline Barcia,Madeline,Barcia,Sr,,15.0,14.0,2.0,3.0,5.0,7.0,5.0,11.0,5807619,15.0,26.0,3.0
2019,Colgate,153,5.0,Natalie Gwynn,Natalie Gwynn,Natalie,Gwynn,So,,14.0,1.0,2.0,2.0,4.0,6.0,5.0,2.0,5811813,4.0,5.0,1.0
2019,Colgate,153,22.0,Lexi Luthringer,Lexi Luthringer,Lexi,Luthringer,Jr,,18.0,18.0,,,0.0,,,8.0,5803749,12.0,8.0,1.0
2019,Colgate,153,21.0,Kyra Weiner,Kyra Weiner,Kyra,Weiner,So,,9.0,6.0,6.0,4.0,10.0,14.0,8.0,1.0,5805101,1.0,5.0,
2019,Colgate,153,26.0,Kate Kelly,Kate Kelly,Kate,Kelly,Jr,,4.0,,,,0.0,1.0,1.0,,5806509,,,
2019,Colgate,153,23.0,Tara Atkinson,Tara Atkinson,Tara,Atkinson,Sr,,18.0,14.0,27.0,34.0,61.0,83.0,51.0,8.0,5812204,12.0,14.0,1.0
2019,Colgate,153,29.0,Isabel Van Wie,Isabel Van Wie,Isabel,Van Wie,Jr,,12.0,9.0,,,0.0,,,2.0,5809427,3.0,5.0,
2019,Colgate,153,1.0,Olivia Lynch,Olivia Lynch,Olivia,Lynch,Fr,,2.0,,,,0.0,,,,6085133,,2.0,
2019,Colgate,153,8.0,Claudia Pilcher,Claudia Pilcher,Claudia,Pilcher,Fr,,15.0,3.0,3.0,2.0,5.0,6.0,5.0,3.0,6085135,5.0,7.0,25.0
2019,Colgate,153,10.0,Emily Paytas,Emily Paytas,Emily,Paytas,Fr,,4.0,,,,0.0,4.0,3.0,2.0,6085136,1.0,1.0,
2019,Colgate,153,45.0,Jacklyn Hooey,Jacklyn Hooey,Jacklyn,Hooey,Fr,,18.0,6.0,15.0,3.0,18.0,46.0,34.0,4.0,6085138,9.0,9.0,3.0
2019,Colgate,153,18.0,CC Telesco,CC Telesco,CC,Telesco,Fr,,11.0,,8.0,5.0,13.0,18.0,12.0,1.0,6085153,3.0,5.0,
2019,Colgate,153,27.0,Celia Meyer,Celia Meyer,Celia,Meyer,Fr,,4.0,1.0,2.0,,2.0,4.0,3.0,,6085155,,1.0,
2019,Colgate,153,14.0,Annelise Kotz,Annelise Kotz,Annelise,Kotz,So,,18.0,17.0,20.0,2.0,22.0,40.0,34.0,11.0,6091490,9.0,23.0,28.0
2019,Colorado,157,24.0,Chloe Willard,Chloe Willard,Chloe,Willard,Fr,,16.0,,8.0,1.0,9.0,19.0,16.0,,6091485,,1.0,
2019,Colorado,157,99.0,Blair Sisk,Blair Sisk,Blair,Sisk,Sr,,11.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,6091486,6.0,3.0,1.0
2019,Colorado,157,23.0,Madi Wifall,Madi Wifall,Madi,Wifall,So,,19.0,18.0,,,0.0,2.0,2.0,13.0,5806737,27.0,28.0,2.0
2019,Colorado,157,20.0,Anna Collawn,Anna Collawn,Anna,Collawn,Jr,,19.0,13.0,2.0,,2.0,8.0,4.0,18.0,5806803,13.0,36.0,8.0
2019,Colorado,157,33.0,Annika Nissen,Annika Nissen,Annika,Nissen,Jr,,4.0,,,,0.0,1.0,,1.0,5812416,,1.0,
2019,Colorado,157,34.0,Elinor Wolf,Elinor Wolf,Elinor,Wolf,Jr,,19.0,19.0,,,0.0,,,13.0,5809935,30.0,30.0,12.0
2019,Colorado,157,28.0,Olivia Aschman,Olivia Aschman,Olivia,Aschman,Sr,,19.0,19.0,,,0.0,,,19.0,5811293,36.0,24.0,
2019,Colorado,157,47.0,Caroline Perry,Caroline Perry,Caroline,Perry,Sr,,6.0,1.0,1.0,,1.0,2.0,2.0,,5812816,3.0,,
2019,Colorado,157,8.0,Sadie Grozier,Sadie Grozier,Sadie,Grozier,So,,19.0,,36.0,10.0,46.0,94.0,79.0,9.0,5803159,9.0,19.0,
2019,Colorado,157,78.0,Julia Lisella,Julia Lisella,Julia,Lisella,Jr,,18.0,18.0,,,0.0,,,4.0,5803179,,34.0,
2019,Colorado,157,3.0,Sophia Castillo,Sophia Castillo,Sophia,Castillo,Sr,,19.0,19.0,19.0,8.0,27.0,59.0,39.0,4.0,5810167,9.0,29.0,1.0
2019,Colorado,157,37.0,Bridget Mitchell,Bridget Mitchell,Bridget,Mitchell,Jr,,4.0,,,,0.0,,,,5803444,,1.0,
2019,Colorado,157,12.0,Devon Bayer,Devon Bayer,Devon,Bayer,So,,6.0,5.0,3.0,,3.0,9.0,7.0,3.0,5807672,5.0,8.0,7.0
2019,Colorado,157,21.0,Audrey Kingdom,Audrey Kingdom,Audrey,Kingdom,Jr,,15.0,3.0,,1.0,1.0,6.0,5.0,,5809107,10.0,5.0,
2019,Colorado,157,2.0,Macaul Mellor,Macaul Mellor,Macaul,Mellor,So,,18.0,18.0,,,0.0,,,18.0,5805074,35.0,19.0,
2019,Colorado,157,11.0,Samantha Nemirov,Samantha Nemirov,Samantha,Nemirov,Sr,,19.0,19.0,51.0,15.0,66.0,124.0,85.0,9.0,5805079,21.0,14.0,6.0
2019,Colorado,157,4.0,Eliza Cahill,Eliza Cahill,Eliza,Cahill,So,,13.0,12.0,,,0.0,,,8.0,5812185,22.0,24.0,34.0
2019,Colorado,157,31.0,Jen Mistrella,Jen Mistrella,Jen,Mistrella,Jr,,19.0,15.0,3.0,3.0,6.0,9.0,8.0,17.0,5806694,13.0,28.0,3.0
2019,Colorado,157,17.0,Miranda Stinson,Miranda Stinson,Miranda,Stinson,Sr,,19.0,19.0,64.0,16.0,80.0,157.0,115.0,23.0,5808035,32.0,37.0,54.0
2019,Colorado,157,72.0,Liz Phillips,Liz Phillips,Liz,Phillips,Fr,,19.0,10.0,7.0,3.0,10.0,14.0,11.0,5.0,6091515,8.0,16.0,2.0
2019,Colorado,157,18.0,Sabrina Robbins,Sabrina Robbins,Sabrina,Robbins,Fr,,5.0,1.0,,,0.0,,,1.0,6091484,5.0,2.0,
2019,Colorado,157,0.0,Andie Stave,Andie Stave,Andie,Stave,Fr,,1.0,,,,0.0,,,,6091507,,1.0,
2019,Colorado,157,7.0,Kasey Braun,Kasey Braun,Kasey,Braun,Fr,,7.0,,,,0.0,,,,6091510,,,7.0
2019,Colorado,157,1.0,Charlie Rudy,Charlie Rudy,Charlie,Rudy,Fr,,19.0,,26.0,2.0,28.0,77.0,54.0,6.0,6091508,15.0,27.0,1.0
2019,Colorado,157,76.0,Molly Galloway,Molly Galloway,Molly,Galloway,Fr,,1.0,1.0,,,0.0,,,3.0,6091516,1.0,5.0,
2019,Colorado,157,13.0,Kate Burnside,Kate Burnside,Kate,Burnside,Fr,,19.0,17.0,1.0,,1.0,1.0,1.0,,6091511,8.0,1.0,56.0
2019,Columbia,158,5.0,Alyssa Adamo,Alyssa Adamo,Alyssa,Adamo,Jr,,15.0,15.0,,2.0,2.0,1.0,1.0,13.0,5806783,50.0,25.0,3.0
2019,Columbia,158,17.0,Laine Parsons,Laine Parsons,Laine,Parsons,Sr,,15.0,15.0,11.0,2.0,13.0,42.0,30.0,7.0,5812390,32.0,11.0,1.0
2019,Columbia,158,11.0,Alison Schwasnick,Alison Schwasnick,Alison,Schwasnick,So,,15.0,8.0,5.0,3.0,8.0,12.0,12.0,5.0,5811061,21.0,14.0,36.0
2019,Columbia,158,20.0,Brailey Faris,Brailey Faris,Brailey,Faris,Jr,,11.0,7.0,,,0.0,,,2.0,5805593,34.0,10.0,
2019,Columbia,158,10.0,Katharine Berdy,Katharine Berdy,Katharine,Berdy,Sr,,7.0,3.0,,,0.0,,,3.0,5809732,6.0,5.0,
2019,Columbia,158,14.0,Madeleine Stuzin,Madeleine Stuzin,Madeleine,Stuzin,Sr,,12.0,8.0,,,0.0,,,5.0,5805978,16.0,8.0,
2019,Columbia,158,9.0,Chelsea Witteck,Chelsea Witteck,Chelsea,Witteck,So,,14.0,13.0,19.0,5.0,24.0,33.0,26.0,2.0,5808753,2.0,13.0,2.0
2019,Columbia,158,15.0,Alexandria Absey,Alexandria Absey,Alexandria,Absey,So,,14.0,13.0,30.0,7.0,37.0,75.0,52.0,7.0,5810201,7.0,18.0,
2019,Columbia,158,30.0,Leah Jones,Leah Jones,Leah,Jones,So,,8.0,2.0,,,0.0,,,3.0,5811569,6.0,3.0,
2019,Columbia,158,16.0,Orna Madigan,Orna Madigan,Orna,Madigan,Sr,,13.0,9.0,7.0,3.0,10.0,31.0,23.0,3.0,5804674,15.0,10.0,7.0
2019,Columbia,158,1.0,Regan Steed,Regan Steed,Regan,Steed,Jr,,15.0,15.0,2.0,,2.0,7.0,5.0,12.0,5803328,19.0,28.0,2.0
2019,Columbia,158,12.0,Fallon Quinn,Fallon Quinn,Fallon,Quinn,Jr,,15.0,14.0,9.0,1.0,10.0,32.0,23.0,8.0,5804721,30.0,20.0,22.0
2019,Columbia,158,31.0,Abby Roberts,Abby Roberts,Abby,Roberts,Jr,,15.0,11.0,,,0.0,,,3.0,5810312,,23.0,
2019,Columbia,158,8.0,Emily Manville,Emily Manville,Emily,Manville,Sr,,13.0,9.0,7.0,9.0,16.0,18.0,12.0,1.0,5811713,4.0,7.0,
2019,Columbia,158,25.0,Sarah Nick,Sarah Nick,Sarah,Nick,Sr,,3.0,2.0,1.0,,1.0,1.0,1.0,,5811866,1.0,,
2019,Columbia,158,4.0,Caroline Thompson,Caroline Thompson,Caroline,Thompson,Jr,,6.0,,,,0.0,,,,5803625,1.0,,1.0
2019,Columbia,158,6.0,Lindsey Ewertsen,Lindsey Ewertsen,Lindsey,Ewertsen,Sr,,15.0,15.0,24.0,28.0,52.0,55.0,42.0,45.0,5809423,71.0,43.0,70.0
2019,Columbia,158,7.0,Sydney Paoletti,Sydney Paoletti,Sydney,Paoletti,Fr,,3.0,1.0,1.0,1.0,2.0,3.0,3.0,,6083429,1.0,1.0,3.0
2019,Columbia,158,21.0,Rachel Graff,Rachel Graff,Rachel,Graff,Fr,,15.0,8.0,13.0,5.0,18.0,35.0,26.0,9.0,6083435,12.0,11.0,1.0
2019,Columbia,158,3.0,Katie Lutz,Katie Lutz,Katie,Lutz,Fr,,15.0,8.0,8.0,1.0,9.0,26.0,13.0,2.0,6083386,19.0,9.0,14.0
2019,Columbia,158,24.0,Ryan Schlageter,Ryan Schlageter,Ryan,Schlageter,Fr,,9.0,4.0,,,0.0,,,,6083389,,6.0,
2019,Cornell,167,2.0,Tomasina Leska,Tomasina Leska,Tomasina,Leska,Sr,,16.0,14.0,26.0,7.0,33.0,57.0,41.0,3.0,5805479,7.0,22.0,1.0
2019,Cornell,167,10.0,MK Bonanni,MK Bonanni,MK,Bonanni,Jr,,16.0,16.0,,,0.0,,,16.0,5805500,32.0,26.0,1.0
2019,Cornell,167,11.0,Grace Paletta,Grace Paletta,Grace,Paletta,So,,14.0,9.0,20.0,6.0,26.0,48.0,35.0,3.0,5809832,11.0,7.0,18.0
2019,Cornell,167,21.0,Olivia Jensen,Olivia Jensen,Olivia,Jensen,So,,16.0,14.0,18.0,9.0,27.0,38.0,29.0,2.0,5809885,2.0,8.0,7.0
2019,Cornell,167,16.0,Ally Tetreault,Ally Tetreault,Ally,Tetreault,So,,5.0,,2.0,,2.0,2.0,2.0,1.0,5803020,2.0,1.0,
2019,Cornell,167,14.0,Isabel Zachara,Isabel Zachara,Isabel,Zachara,Jr,,11.0,,1.0,1.0,2.0,3.0,2.0,1.0,5803084,1.0,1.0,
2019,Cornell,167,22.0,Shannon Bertscha,Shannon Bertscha,Shannon,Bertscha,Sr,,16.0,2.0,17.0,3.0,20.0,41.0,32.0,2.0,5804520,6.0,6.0,
2019,Cornell,167,44.0,Katie McGahan,Katie McGahan,Katie,McGahan,Jr,,16.0,15.0,,,0.0,,,4.0,5805853,,45.0,
2019,Cornell,167,17.0,Taylor Lis,Taylor Lis,Taylor,Lis,Jr,,16.0,16.0,,,0.0,,,5.0,5803284,30.0,11.0,
2019,Cornell,167,1.0,Hannah O'Reilly,Hannah O'Reilly,Hannah,O'Reilly,Sr,,10.0,8.0,,,0.0,1.0,1.0,11.0,5811683,10.0,13.0,
2019,Cornell,167,3.0,Alicia O'Neil,Alicia O'Neil,Alicia,O'Neil,So,,10.0,8.0,,,0.0,,,7.0,5810382,19.0,15.0,2.0
2019,Cornell,167,12.0,Sarah Phillips,Sarah Phillips,Sarah,Phillips,Sr,,16.0,16.0,33.0,8.0,41.0,64.0,49.0,2.0,5811836,21.0,6.0,1.0
2019,Cornell,167,32.0,Ava Anderson,Ava Anderson,Ava,Anderson,So,,6.0,,2.0,,2.0,2.0,2.0,,5803593,,,
2019,Cornell,167,6.0,Lucy Pedlow,Lucy Pedlow,Lucy,Pedlow,Jr,,12.0,12.0,,,0.0,1.0,,10.0,5810622,13.0,12.0,
2019,Cornell,167,24.0,Caroline Allen,Caroline Allen,Caroline,Allen,Jr,,16.0,16.0,40.0,20.0,60.0,112.0,84.0,12.0,5803675,26.0,17.0,62.0
2019,Cornell,167,7.0,Ellie Walsh,Ellie Walsh,Ellie,Walsh,So,,16.0,16.0,16.0,11.0,27.0,54.0,33.0,8.0,5806465,28.0,14.0,39.0
2019,Cornell,167,19.0,Linnea Begley,Linnea Begley,Linnea,Begley,So,,13.0,4.0,,,0.0,,,6.0,5812119,14.0,9.0,
2019,Cornell,167,99.0,Hailey Andress,Hailey Andress,Hailey,Andress,So,,2.0,1.0,,,0.0,,,2.0,5807952,,1.0,
2019,Cornell,167,18.0,Natalie Paletta,Natalie Paletta,Natalie,Paletta,Sr,,9.0,2.0,,,0.0,,,3.0,5807971,2.0,2.0,1.0
2019,Cornell,167,30.0,Colby Gallagher,Colby Gallagher,Colby,Gallagher,Jr,,1.0,,,,0.0,,,,6086923,,1.0,
2019,Cornell,167,26.0,Reilly Fletcher,Reilly Fletcher,Reilly,Fletcher,So,,14.0,14.0,,,0.0,2.0,,10.0,6086911,25.0,11.0,3.0
